,ano,estado,name,total
2477,2019,MA,LUIS OTAVIO,25
2478,2019,MA,ANA CECILIA,25
2479,2019,MA,ANA BEATRIZ,24
2480,2019,MA,ANA SOPHIA,21
2481,2019,MA,DAVI LUCCA,21
2482,2019,MA,ANA LIVIA,21
2483,2019,MA,ANA SOFIA,21
2484,2019,MA,LUIS GUSTAVO,20
2485,2019,MA,MARIA FERNANDA,20
2486,2019,MA,LARA SOPHIA,19
2487,2019,MA,VICTOR GABRIEL,19
2488,2019,MA,LUIS FELIPE,19
2489,2019,MA,CARLOS DANIEL,18
2490,2019,MA,ANGELO GABRIEL,17
2491,2019,MA,CARLOS HENRIQUE,17
2492,2019,MA,ANA LAURA,17
2493,2019,MA,NICOLAS GABRIEL,16
2494,2019,MA,LUIS MIGUEL,16
2495,2019,MA,LUIS FERNANDO,16
2496,2019,MA,VICTOR HUGO,15
2497,2019,MA,ANA LUISA,14
2498,2019,MA,AYLLA SOPHIA,14
2499,2019,MA,JOSE HENRIQUE,14
2500,2015,MT,PEDRO HENRIQUE,68
2501,2015,MT,JOÃO MIGUEL,59
2502,2015,MT,MARIA EDUARDA,59
2503,2015,MT,JOÃO LUCAS,58
2504,2015,MT,MARIA CLARA,47
2505,2015,MT,JOÃO PEDRO,42
2506,2015,MT,ANA CLARA,42
2507,2015,MT,ENZO GABRIEL,36
2508,2015,MT,ANA JULIA,31
2509,2015,MT,DAVI LUCAS,30
2510,2015,MT,MARIA LUIZA,27
2511,2015,MT,ANA BEATRIZ,26
2512,2015,MT,MARIA FERNANDA,26
2513,2015,MT,DAVI LUIZ,25
2514,2015,MT,ANA LUIZA,24
2515,2015,MT,ANA LAURA,21
2516,2015,MT,VICTOR HUGO,20
2517,2015,MT,LUCAS GABRIEL,17
2518,2015,MT,MARIA ALICE,17
2519,2015,MT,MARIA VALENTINA,17
2520,2015,MT,LUIZ MIGUEL,16
2521,2015,MT,JOÃO GABRIEL,15
2522,2015,MT,LUIZ FERNANDO,15
2523,2015,MT,ANA JÚLIA,15
2524,2015,MT,CARLOS EDUARDO,15
2525,2015,MT,JOÃO VITOR,14
2526,2015,MT,JOÃO VICTOR,13
2527,2015,MT,ANA VITÓRIA,13
2528,2015,MT,MIGUEL HENRIQUE,12
2529,2015,MT,MARIA HELOISA,12
2530,2015,MT,ALICE VITÓRIA,11
2531,2015,MT,MATHEUS HENRIQUE,10
2532,2015,MT,LUIZ OTÁVIO,10
2533,2015,MT,MARIA VITÓRIA,10
2534,2015,MT,MARIA JULIA,10
2535,2015,MT,LUIZ HENRIQUE,10
2536,2015,MT,MARIA JÚLIA,10
2537,2015,MT,LUIZ GUSTAVO,10
2538,2015,MT,YASMIN VITÓRIA,9
2539,2015,MT,JOÃO GUILHERME,9
2540,2015,MT,GUSTAVO HENRIQUE,9
2541,2015,MT,JOÃO PAULO,9
2542,2015,MT,JOAO LUCAS,8
2543,2015,MT,DAVI MIGUEL,8
2544,2015,MT,PEDRO MIGUEL,8
2545,2015,MT,ARTHUR MIGUEL,8
2546,2015,MT,LUIZ FELIPE,8
2547,2015,MT,PAULO HENRIQUE,8
2548,2015,MT,DAVI GABRIEL,8
2549,2015,MT,MARIA CECILIA,8
2550,2016,MT,JOÃO MIGUEL,110
2551,2016,MT,MARIA EDUARDA,77
2552,2016,MT,ENZO GABRIEL,68
2553,2016,MT,JOÃO PEDRO,63
2554,2016,MT,PEDRO HENRIQUE,62
2555,2016,MT,MARIA CLARA,49
2556,2016,MT,ANA CLARA,38
2557,2016,MT,ANA JULIA,37
2558,2016,MT,MARIA LUIZA,33
2559,2016,MT,JOÃO LUCAS,27
2560,2016,MT,ANA JÚLIA,26
2561,2016,MT,ANA LUIZA,26
2562,2016,MT,DAVI LUCAS,25
2563,2016,MT,ANA BEATRIZ,24
2564,2016,MT,ANA LAURA,24
2565,2016,MT,JOÃO GABRIEL,23
2566,2016,MT,JOÃO VITOR,23
2567,2016,MT,DAVI LUIZ,23
2568,2016,MT,MARIA VALENTINA,22
2569,2016,MT,MARIA JÚLIA,21
2570,2016,MT,ANA VITÓRIA,20
2571,2016,MT,LUCAS GABRIEL,19
2572,2016,MT,JOSÉ MIGUEL,19
2573,2016,MT,MARIA VITÓRIA,18
2574,2016,MT,MARIA FERNANDA,17
2575,2016,MT,JOÃO GUILHERME,17
2576,2016,MT,GUSTAVO HENRIQUE,16
2577,2016,MT,MARIA JULIA,16
2578,2016,MT,MARIA HELENA,16
2579,2016,MT,LUIZ MIGUEL,16
2580,2016,MT,LUIZ FELIPE,16
2581,2016,MT,LUIZ GUSTAVO,15
2582,2016,MT,ARTHUR GABRIEL,14
2583,2016,MT,DAVI MIGUEL,14
2584,2016,MT,ARTHUR HENRIQUE,13
2585,2016,MT,LUIZ OTÁVIO,13
2586,2016,MT,LUIS MIGUEL,12
2587,2016,MT,LUIZ HENRIQUE,12
2588,2016,MT,VICTOR GABRIEL,11
2589,2016,MT,JOÃO VICTOR,11
2590,2016,MT,MARIA CECÍLIA,11
2591,2016,MT,CARLOS EDUARDO,10
2592,2016,MT,SOPHIA VITÓRIA,10
2593,2016,MT,HENZO GABRIEL,10
2594,2016,MT,MARIA CECILIA,10
2595,2016,MT,DAVI LUCCA,10
2596,2016,MT,VITOR GABRIEL,10
2597,2016,MT,LUIZ FERNANDO,9
2598,2016,MT,EMILLY VITÓRIA,9
2599,2016,MT,ARTHUR MIGUEL,9
2600,2017,MT,JOÃO MIGUEL,87
2601,2017,MT,ENZO GABRIEL,72
2602,2017,MT,PEDRO HENRIQUE,60
2603,2017,MT,MARIA EDUARDA,45
2604,2017,MT,ANA CLARA,43
2605,2017,MT,JOÃO PEDRO,39
2606,2017,MT,MARIA CLARA,34
2607,2017,MT,ANA JULIA,31
2608,2017,MT,MARIA LUIZA,29
2609,2017,MT,JOÃO LUCAS,27
2610,2017,MT,DAVI LUIZ,26
2611,2017,MT,JOÃO GUILHERME,25
2612,2017,MT,ARTHUR GABRIEL,24
2613,2017,MT,DAVI LUCAS,22
2614,2017,MT,CARLOS EDUARDO,22
2615,2017,MT,LUIZ MIGUEL,21
2616,2017,MT,LUCAS GABRIEL,21
2617,2017,MT,MARIA HELENA,21
2618,2017,MT,ANA BEATRIZ,20
2619,2017,MT,ANTHONY GABRIEL,20
2620,2017,MT,MARIA VITÓRIA,20
2621,2017,MT,DAVI MIGUEL,18
2622,2017,MT,ANA JÚLIA,18
2623,2017,MT,LUIZ HENRIQUE,18
2624,2017,MT,MARIA JÚLIA,17
2625,2017,MT,MARIA VALENTINA,17
2626,2017,MT,JOÃO GABRIEL,17
2627,2017,MT,LUIZ FELIPE,16
2628,2017,MT,JOSÉ MIGUEL,16
2629,2017,MT,MARIA FERNANDA,16
2630,2017,MT,EMANUELLY VITÓRIA,16
2631,2017,MT,LUIZ GUSTAVO,15
2632,2017,MT,MARIA ALICE,15
2633,2017,MT,ANA LUIZA,15
2634,2017,MT,MARIA JULIA,15
2635,2017,MT,MARIA CECÍLIA,15
2636,2017,MT,MARIA HELOISA,14
2637,2017,MT,ANA LAURA,14
2638,2017,MT,JOÃO VITOR,14
2639,2017,MT,ARTHUR MIGUEL,13
2640,2017,MT,DAVI HENRIQUE,13
2641,2017,MT,MARIA SOPHIA,12
2642,2017,MT,ANA VITÓRIA,12
2643,2017,MT,PEDRO MIGUEL,12
2644,2017,MT,LUIZ FERNANDO,12
2645,2017,MT,ENZO MIGUEL,11
2646,2017,MT,MIGUEL HENRIQUE,11
2647,2017,MT,YASMIN VITÓRIA,10
2648,2017,MT,HEITOR GABRIEL,10
2649,2017,MT,MARIA LUÍSA,9
2650,2018,MT,JOÃO MIGUEL,431
2651,2018,MT,ENZO GABRIEL,332
2652,2018,MT,MARIA EDUARDA,262
2653,2018,MT,PEDRO HENRIQUE,252
2654,2018,MT,MARIA CLARA,236
2655,2018,MT,JOÃO PEDRO,205
2656,2018,MT,ANA CLARA,204
2657,2018,MT,JOÃO LUCAS,147
2658,2018,MT,ARTHUR MIGUEL,146
2659,2018,MT,DAVI LUCAS,144
2660,2018,MT,MARIA ALICE,136
2661,2018,MT,MARIA HELENA,134
2662,2018,MT,MARIA LUIZA,129
2663,2018,MT,MARIA VALENTINA,125
2664,2018,MT,JOÃO GUILHERME,120
2665,2018,MT,JOÃO GABRIEL,117
2666,2018,MT,ANA JÚLIA,115
2667,2018,MT,LUIZ MIGUEL,111
2668,2018,MT,ANA JULIA,109
2669,2018,MT,MARIA VITÓRIA,108
2670,2018,MT,LUCAS GABRIEL,106
2671,2018,MT,MARIA CECÍLIA,102
2672,2018,MT,DAVI LUIZ,100
2673,2018,MT,ARTHUR GABRIEL,99
2674,2018,MT,ANA LUIZA,98
2675,2018,MT,MARIA JULIA,95
2676,2018,MT,ARTHUR HENRIQUE,95
2677,2018,MT,MARIA FERNANDA,95
2678,2018,MT,ANA BEATRIZ,94
2679,2018,MT,MARIA JÚLIA,94
2680,2018,MT,DAVI MIGUEL,91
2681,2018,MT,ANTHONY GABRIEL,90
2682,2018,MT,CARLOS EDUARDO,78
2683,2018,MT,PEDRO MIGUEL,73
2684,2018,MT,DAVI LUCCA,71
2685,2018,MT,ANA VITÓRIA,67
2686,2018,MT,ANA LAURA,65
2687,2018,MT,EMANUELLY VITÓRIA,61
2688,2018,MT,GUSTAVO HENRIQUE,60
2689,2018,MT,HEITOR GABRIEL,55
2690,2018,MT,ENZO MIGUEL,55
2691,2018,MT,ANNA CLARA,50
2692,2018,MT,PEDRO LUCAS,49
2693,2018,MT,ANA LÍVIA,49
2694,2018,MT,LUIZ HENRIQUE,48
2695,2018,MT,MATHEUS HENRIQUE,47
2696,2018,MT,MIGUEL HENRIQUE,46
2697,2018,MT,GABRIEL HENRIQUE,45
2698,2018,MT,JOÃO VITOR,44
2699,2018,MT,LUIZ FELIPE,44
2700,2019,MT,JOAO MIGUEL,112
2701,2019,MT,ENZO GABRIEL,73
2702,2019,MT,MARIA EDUARDA,71
2703,2019,MT,PEDRO HENRIQUE,65
2704,2019,MT,MARIA CLARA,54
2705,2019,MT,JOAO PEDRO,47
2706,2019,MT,ANA JULIA,47
2707,2019,MT,MARIA JULIA,45
2708,2019,MT,ANA CLARA,43
2709,2019,MT,JOAO GUILHERME,37
2710,2019,MT,MARIA LUIZA,36
2711,2019,MT,ARTHUR MIGUEL,33
2712,2019,MT,ANA BEATRIZ,32
2713,2019,MT,ANA LUIZA,30
2714,2019,MT,JOAO LUCAS,29
2715,2019,MT,ANA VITORIA,29
2716,2019,MT,MARIA CECILIA,27
2717,2019,MT,JOAO GABRIEL,26
2718,2019,MT,MARIA VITORIA,26
2719,2019,MT,MARIA HELENA,25
2720,2019,MT,ARTHUR GABRIEL,24
2721,2019,MT,DAVI LUCAS,24
2722,2019,MT,MARIA VALENTINA,23
2723,2019,MT,MARIA ALICE,23
2724,2019,MT,ANTHONY GABRIEL,21
2725,2019,MT,CARLOS EDUARDO,20
2726,2019,MT,DAVI MIGUEL,20
2727,2019,MT,LUCAS GABRIEL,19
2728,2019,MT,LUIZ MIGUEL,18
2729,2019,MT,MIGUEL HENRIQUE,17
2730,2019,MT,HEITOR GABRIEL,17
2731,2019,MT,ANA LAURA,17
2732,2019,MT,DAVI LUIZ,15
2733,2019,MT,ANNA CLARA,14
2734,2019,MT,JOSE MIGUEL,14
2735,2019,MT,LUIZ OTAVIO,13
2736,2019,MT,MARIA HELOISA,13
2737,2019,MT,VICTOR HUGO,13
2738,2019,MT,ANA LIVIA,13
2739,2019,MT,MARIA FERNANDA,13
2740,2019,MT,EMANUELLY VITORIA,12
2741,2019,MT,JOSE ANTONIO,12
2742,2019,MT,GUSTAVO HENRIQUE,12
2743,2019,MT,PEDRO MIGUEL,12
2744,2019,MT,DAVI LUCCA,12
2745,2019,MT,MATHEUS HENRIQUE,11
2746,2019,MT,ARTHUR HENRIQUE,11
2747,2019,MT,GABRIEL HENRIQUE,11
2748,2019,MT,ALICE VITORIA,10
2749,2019,MT,LUIZ FERNANDO,10
2750,2015,MS,PEDRO HENRIQUE,193
2751,2015,MS,JOÃO LUCAS,192
2752,2015,MS,MARIA EDUARDA,170
2753,2015,MS,MARIA CLARA,162
2754,2015,MS,JOÃO MIGUEL,157
2755,2015,MS,ANA CLARA,157
2756,2015,MS,JOÃO PEDRO,141
2757,2015,MS,ENZO GABRIEL,132
2758,2015,MS,MARIA LUIZA,103
2759,2015,MS,DAVI LUCAS,102
2760,2015,MS,ANA JULIA,90
2761,2015,MS,ANA JÚLIA,87
2762,2015,MS,MARIA FERNANDA,82
2763,2015,MS,ANA BEATRIZ,77
2764,2015,MS,CARLOS EDUARDO,62
2765,2015,MS,DAVI LUIZ,62
2766,2015,MS,JOÃO GABRIEL,58
2767,2015,MS,ANA LUIZA,47
2768,2015,MS,MARIA VITÓRIA,45
2769,2015,MS,MARIA JÚLIA,43
2770,2015,MS,LUIZ MIGUEL,41
2771,2015,MS,MARIA JULIA,41
2772,2015,MS,ANA VITÓRIA,40
2773,2015,MS,JOÃO VICTOR,39
2774,2015,MS,JOÃO VITOR,39
2775,2015,MS,LUIZ GUSTAVO,38
2776,2015,MS,JOÃO GUILHERME,37
2777,2015,MS,VICTOR HUGO,37
2778,2015,MS,LUCAS GABRIEL,36
2779,2015,MS,ANA LAURA,34
2780,2015,MS,JOÃO PAULO,34
2781,2015,MS,DAVI LUCCA,33
2782,2015,MS,MARIA VALENTINA,33
2783,2015,MS,MARIA ALICE,33
2784,2015,MS,PEDRO MIGUEL,30
2785,2015,MS,DAVI MIGUEL,30
2786,2015,MS,ANNA CLARA,28
2787,2015,MS,LUIZ HENRIQUE,28
2788,2015,MS,JOSÉ PEDRO,27
2789,2015,MS,EMANUELLY VITÓRIA,27
2790,2015,MS,LUIZ OTÁVIO,26
2791,2015,MS,VITOR HUGO,25
2792,2015,MS,ARTHUR HENRIQUE,25
2793,2015,MS,LUIZ FELIPE,25
2794,2015,MS,ARTHUR GABRIEL,24
2795,2015,MS,ANA CAROLINA,24
2796,2015,MS,MARIA CECÍLIA,23
2797,2015,MS,PEDRO LUCAS,20
2798,2015,MS,ARTHUR MIGUEL,20
2799,2015,MS,GUSTAVO HENRIQUE,20
2800,2016,MS,JOÃO MIGUEL,290
2801,2016,MS,MARIA EDUARDA,250
2802,2016,MS,ENZO GABRIEL,229
2803,2016,MS,PEDRO HENRIQUE,218
2804,2016,MS,MARIA CLARA,204
2805,2016,MS,JOÃO PEDRO,179
2806,2016,MS,ANA CLARA,161
2807,2016,MS,JOÃO LUCAS,138
2808,2016,MS,DAVI LUCAS,126
2809,2016,MS,MARIA LUIZA,123
2810,2016,MS,ANA JÚLIA,114
2811,2016,MS,MARIA VITÓRIA,100
2812,2016,MS,MARIA JÚLIA,95
2813,2016,MS,LUIZ MIGUEL,91
2814,2016,MS,MARIA FERNANDA,85
2815,2016,MS,ANA JULIA,85
2816,2016,MS,JOÃO GABRIEL,77
2817,2016,MS,ANA BEATRIZ,76
2818,2016,MS,ANA LUIZA,75
2819,2016,MS,MARIA JULIA,75
2820,2016,MS,JOÃO GUILHERME,68
2821,2016,MS,CARLOS EDUARDO,65
2822,2016,MS,DAVI LUIZ,64
2823,2016,MS,JOSÉ MIGUEL,61
2824,2016,MS,ANA VITÓRIA,60
2825,2016,MS,MARIA ALICE,57
2826,2016,MS,JOÃO VITOR,56
2827,2016,MS,LUCAS GABRIEL,54
2828,2016,MS,ARTHUR MIGUEL,48
2829,2016,MS,MARIA HELENA,47
2830,2016,MS,ANA LAURA,47
2831,2016,MS,PEDRO MIGUEL,46
2832,2016,MS,VICTOR HUGO,45
2833,2016,MS,LUIZ FERNANDO,42
2834,2016,MS,EMANUELLY VITÓRIA,42
2835,2016,MS,MARIA VALENTINA,41
2836,2016,MS,ANA LÍVIA,41
2837,2016,MS,ARTHUR HENRIQUE,41
2838,2016,MS,JOSÉ PEDRO,40
2839,2016,MS,LUIZ FELIPE,40
2840,2016,MS,ANNA CLARA,39
2841,2016,MS,MATHEUS HENRIQUE,38
2842,2016,MS,LUIZ HENRIQUE,37
2843,2016,MS,DAVI LUCCA,37
2844,2016,MS,DAVI MIGUEL,37
2845,2016,MS,VITOR HUGO,36
2846,2016,MS,ARTHUR GABRIEL,35
2847,2016,MS,MARIA CECÍLIA,35
2848,2016,MS,ARTHUR FELIPE,34
2849,2016,MS,JOÃO VICTOR,34
2850,2017,MS,JOÃO MIGUEL,328
2851,2017,MS,ENZO GABRIEL,319
2852,2017,MS,MARIA EDUARDA,256
2853,2017,MS,PEDRO HENRIQUE,219
2854,2017,MS,MARIA CLARA,192
2855,2017,MS,ANA CLARA,178
2856,2017,MS,JOÃO PEDRO,170
2857,2017,MS,JOÃO LUCAS,146
2858,2017,MS,MARIA JÚLIA,131
2859,2017,MS,MARIA LUIZA,130
2860,2017,MS,JOÃO GUILHERME,127
2861,2017,MS,DAVI LUCAS,116
2862,2017,MS,ANA JÚLIA,110
2863,2017,MS,ANA BEATRIZ,107
2864,2017,MS,MARIA FERNANDA,99
2865,2017,MS,JOÃO GABRIEL,82
2866,2017,MS,ANA JULIA,80
2867,2017,MS,MARIA VITÓRIA,79
2868,2017,MS,DAVI LUIZ,76
2869,2017,MS,JOÃO VITOR,74
2870,2017,MS,ARTHUR MIGUEL,74
2871,2017,MS,LUIZ MIGUEL,72
2872,2017,MS,MARIA JULIA,70
2873,2017,MS,ANA LUIZA,69
2874,2017,MS,DAVI LUCCA,66
2875,2017,MS,MARIA VALENTINA,65
2876,2017,MS,MARIA ALICE,63
2877,2017,MS,CARLOS EDUARDO,61
2878,2017,MS,VICTOR HUGO,61
2879,2017,MS,MARIA HELENA,60
2880,2017,MS,DAVI MIGUEL,58
2881,2017,MS,LUCAS GABRIEL,58
2882,2017,MS,ANA LAURA,55
2883,2017,MS,JOSÉ MIGUEL,55
2884,2017,MS,ANA VITÓRIA,54
2885,2017,MS,MARIA CECÍLIA,48
2886,2017,MS,ANTHONY GABRIEL,48
2887,2017,MS,EMANUELLY VITÓRIA,48
2888,2017,MS,ARTHUR GABRIEL,47
2889,2017,MS,LUIZ FELIPE,47
2890,2017,MS,ARTHUR HENRIQUE,46
2891,2017,MS,SOPHIA EMANUELLY,40
2892,2017,MS,PEDRO MIGUEL,38
2893,2017,MS,LUIZ HENRIQUE,38
2894,2017,MS,ENZO MIGUEL,37
2895,2017,MS,LUIZ GUSTAVO,37
2896,2017,MS,ARTHUR FELIPE,36
2897,2017,MS,LUIZ OTÁVIO,36
2898,2017,MS,JOÃO PAULO,36
2899,2017,MS,MATHEUS HENRIQUE,36
2900,2018,MS,ENZO GABRIEL,292
2901,2018,MS,JOÃO MIGUEL,289
2902,2018,MS,MARIA EDUARDA,256
2903,2018,MS,PEDRO HENRIQUE,231
2904,2018,MS,ANA CLARA,224
2905,2018,MS,MARIA CLARA,208
2906,2018,MS,JOÃO PEDRO,185
2907,2018,MS,MARIA LUIZA,141
2908,2018,MS,JOÃO LUCAS,134
2909,2018,MS,JOÃO GUILHERME,127
2910,2018,MS,DAVI LUCAS,126
2911,2018,MS,ANA JÚLIA,117
2912,2018,MS,MARIA JÚLIA,112
2913,2018,MS,MARIA VITÓRIA,110
2914,2018,MS,LUIZ MIGUEL,102
2915,2018,MS,MARIA FERNANDA,99
2916,2018,MS,ANA BEATRIZ,92
2917,2018,MS,ARTHUR MIGUEL,85
2918,2018,MS,ANA LAURA,82
2919,2018,MS,MARIA ALICE,82
2920,2018,MS,MARIA HELENA,82
2921,2018,MS,ARTHUR GABRIEL,74
2922,2018,MS,ANA JULIA,73
2923,2018,MS,JOÃO GABRIEL,71
2924,2018,MS,MARIA CECÍLIA,69
2925,2018,MS,EMANUELLY VITÓRIA,67
2926,2018,MS,MARIA JULIA,66
2927,2018,MS,ANA LUIZA,63
2928,2018,MS,MARIA VALENTINA,62
2929,2018,MS,DAVI MIGUEL,61
2930,2018,MS,DAVI LUCCA,59
2931,2018,MS,ANTHONY GABRIEL,58
2932,2018,MS,ARTHUR HENRIQUE,58
2933,2018,MS,LUCAS GABRIEL,56
2934,2018,MS,DAVI LUIZ,54
2935,2018,MS,CARLOS EDUARDO,48
2936,2018,MS,JOSÉ MIGUEL,46
2937,2018,MS,ANA VITÓRIA,46
2938,2018,MS,LUIZ FELIPE,44
2939,2018,MS,JOÃO VITOR,44
2940,2018,MS,LUIZ OTÁVIO,43
2941,2018,MS,VICTOR HUGO,43
2942,2018,MS,SOPHIA EMANUELLY,43
2943,2018,MS,ANA LÍVIA,41
2944,2018,MS,LUIZ GUSTAVO,40
2945,2018,MS,JOÃO VICTOR,38
2946,2018,MS,PEDRO MIGUEL,38
2947,2018,MS,LUIZ HENRIQUE,37
2948,2018,MS,LORENZO GABRIEL,36
2949,2018,MS,ANNA CLARA,36
2950,2019,MS,ENZO GABRIEL,98
2951,2019,MS,PEDRO HENRIQUE,69
2952,2019,MS,MARIA EDUARDA,68
2953,2019,MS,JOAO MIGUEL,68
2954,2019,MS,MARIA CLARA,54
2955,2019,MS,MARIA JULIA,52
2956,2019,MS,ANA CLARA,41
2957,2019,MS,MARIA LUIZA,36
2958,2019,MS,JOAO PEDRO,33
2959,2019,MS,MARIA CECILIA,33
2960,2019,MS,JOAO LUCAS,30
2961,2019,MS,MARIA ALICE,28
2962,2019,MS,DAVI LUCAS,28
2963,2019,MS,ANA JULIA,26
2964,2019,MS,JOAO GUILHERME,23
2965,2019,MS,DAVI LUCCA,21
2966,2019,MS,LUIZ MIGUEL,19
2967,2019,MS,MARIA VITORIA,19
2968,2019,MS,ANTHONY GABRIEL,19
2969,2019,MS,MARIA FERNANDA,18
2970,2019,MS,ANA VITORIA,17
2971,2019,MS,ARTHUR MIGUEL,17
2972,2019,MS,ANA LUIZA,17
2973,2019,MS,DAVI LUIZ,17
2974,2019,MS,ARTHUR GABRIEL,16
2975,2019,MS,ANA LAURA,15
2976,2019,MS,JOAO GABRIEL,15
2977,2019,MS,MARIA HELENA,15
2978,2019,MS,ANA BEATRIZ,14
2979,2019,MS,JOAO VITOR,13
2980,2019,MS,LUIZ OTAVIO,13
2981,2019,MS,VICTOR HUGO,12
2982,2019,MS,JOSE HENRIQUE,12
2983,2019,MS,LUCAS GABRIEL,12
2984,2019,MS,ARTHUR HENRIQUE,12
2985,2019,MS,MARIA LUISA,11
2986,2019,MS,MIGUEL HENRIQUE,11
2987,2019,MS,MARIA VALENTINA,11
2988,2019,MS,DAVI MIGUEL,10
2989,2019,MS,EMILLY VITORIA,9
2990,2019,MS,JOAO PAULO,9
2991,2019,MS,LORENZO GABRIEL,9
2992,2019,MS,SAMUEL HENRIQUE,9
2993,2019,MS,JOSE MIGUEL,9
2994,2019,MS,JOSE PEDRO,9
2995,2019,MS,LUIZ HENRIQUE,8
2996,2019,MS,EMANUELLY VICTORIA,8
2997,2019,MS,MATHEUS HENRIQUE,8
2998,2019,MS,CARLOS EDUARDO,8
2999,2019,MS,ANA SOPHIA,8
3000,2015,MG,JOÃO LUCAS,2529
3001,2015,MG,MARIA EDUARDA,2454
3002,2015,MG,MARIA CLARA,1818
3003,2015,MG,DAVI LUCAS,1806
3004,2015,MG,JOÃO MIGUEL,1368
3005,2015,MG,PEDRO HENRIQUE,1360
3006,2015,MG,JOÃO PEDRO,1262
3007,2015,MG,ANA CLARA,1217
3008,2015,MG,ENZO GABRIEL,1090
3009,2015,MG,MARIA LUIZA,1042
3010,2015,MG,MARIA FERNANDA,1000
3011,2015,MG,ANA JÚLIA,976
3012,2015,MG,ANA LUIZA,870
3013,2015,MG,DAVI LUIZ,864
3014,2015,MG,ANA BEATRIZ,759
3015,2015,MG,ANA LAURA,750
3016,2015,MG,MARIA ALICE,716
3017,2015,MG,PEDRO LUCAS,666
3018,2015,MG,JOÃO GABRIEL,628
3019,2015,MG,DAVI LUCCA,613
3020,2015,MG,MARIA CECÍLIA,602
3021,2015,MG,ANA JULIA,596
3022,2015,MG,MARIA VITÓRIA,587
3023,2015,MG,MIGUEL HENRIQUE,519
3024,2015,MG,LUCAS GABRIEL,492
3025,2015,MG,VICTOR HUGO,459
3026,2015,MG,CARLOS EDUARDO,448
3027,2015,MG,JOAO LUCAS,417
3028,2015,MG,LUIZ MIGUEL,404
3029,2015,MG,GABRIEL HENRIQUE,387
3030,2015,MG,MARIA JÚLIA,382
3031,2015,MG,LUIZ GUSTAVO,381
3032,2015,MG,DAVI MIGUEL,381
3033,2015,MG,ARTHUR HENRIQUE,378
3034,2015,MG,JOÃO VITOR,349
3035,2015,MG,ARTHUR MIGUEL,335
3036,2015,MG,MATHEUS HENRIQUE,324
3037,2015,MG,JOAO MIGUEL,324
3038,2015,MG,GUSTAVO HENRIQUE,323
3039,2015,MG,MARIA CECILIA,320
3040,2015,MG,ANA VITÓRIA,319
3041,2015,MG,JOÃO VICTOR,295
3042,2015,MG,JOAO PEDRO,291
3043,2015,MG,DAVI HENRIQUE,284
3044,2015,MG,EMANUELLY VITÓRIA,266
3045,2015,MG,SOPHIA EMANUELLY,258
3046,2015,MG,MARIA JULIA,256
3047,2015,MG,ARTHUR GABRIEL,252
3048,2015,MG,LUIZ FELIPE,252
3049,2015,MG,BERNARDO HENRIQUE,251
3050,2016,MG,JOAO MIGUEL,2640
3051,2016,MG,MARIA EDUARDA,2113
3052,2016,MG,ENZO GABRIEL,1612
3053,2016,MG,MARIA CLARA,1582
3054,2016,MG,JOAO LUCAS,1520
3055,2016,MG,DAVI LUCAS,1482
3056,2016,MG,ANA JULIA,1405
3057,2016,MG,MARIA LUIZA,1310
3058,2016,MG,PEDRO HENRIQUE,1225
3059,2016,MG,JOAO PEDRO,1210
3060,2016,MG,ANA CLARA,1093
3061,2016,MG,MARIA CECILIA,1055
3062,2016,MG,MARIA FERNANDA,1000
3063,2016,MG,MARIA ALICE,993
3064,2016,MG,MARIA JULIA,929
3065,2016,MG,MARIA VITORIA,889
3066,2016,MG,ANA LUIZA,840
3067,2016,MG,JOAO GABRIEL,752
3068,2016,MG,DAVI LUCCA,722
3069,2016,MG,ANA LAURA,689
3070,2016,MG,ANA BEATRIZ,637
3071,2016,MG,DAVI LUIZ,598
3072,2016,MG,PEDRO LUCAS,568
3073,2016,MG,MIGUEL HENRIQUE,523
3074,2016,MG,ARTHUR MIGUEL,519
3075,2016,MG,LUCAS GABRIEL,503
3076,2016,MG,ARTHUR HENRIQUE,432
3077,2016,MG,SOPHIA EMANUELLY,431
3078,2016,MG,EMANUELLY VITORIA,422
3079,2016,MG,LUIZ MIGUEL,409
3080,2016,MG,ARTHUR GABRIEL,409
3081,2016,MG,VICTOR HUGO,406
3082,2016,MG,DAVI MIGUEL,400
3083,2016,MG,JOAO VITOR,390
3084,2016,MG,GABRIEL HENRIQUE,369
3085,2016,MG,ANA VITORIA,365
3086,2016,MG,JOAO VICTOR,348
3087,2016,MG,CARLOS EDUARDO,342
3088,2016,MG,GUSTAVO HENRIQUE,335
3089,2016,MG,MARIA LUISA,334
3090,2016,MG,ANA LIVIA,320
3091,2016,MG,LUIZ GUSTAVO,310
3092,2016,MG,ANNA JULIA,302
3093,2016,MG,SOPHIA VITORIA,295
3094,2016,MG,MATHEUS HENRIQUE,295
3095,2016,MG,DAVI HENRIQUE,291
3096,2016,MG,JOSE MIGUEL,273
3097,2016,MG,MARIA VALENTINA,270
3098,2016,MG,PEDRO MIGUEL,266
3099,2016,MG,ANA CECILIA,253
3100,2017,MG,JOAO MIGUEL,2281
3101,2017,MG,ENZO GABRIEL,1889
3102,2017,MG,MARIA EDUARDA,1735
3103,2017,MG,MARIA CECILIA,1300
3104,2017,MG,ANA JULIA,1297
3105,2017,MG,JOAO LUCAS,1239
3106,2017,MG,MARIA CLARA,1218
3107,2017,MG,DAVI LUCAS,1202
3108,2017,MG,MARIA LUIZA,1141
